,e,feat
5904,1161,"1.5799179294462862, 8.723263291706592, 4.1, 1.0344320760834325, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5905,1162,"1.7697890314314373, 8.760210799526403, 4.3, 1.0019453150329622, 0, 0, 0, 0, 0, 0, 0, 0, 0"
435,1163,"1.7729005499155326, 8.777017762377021, 4.0, 1.075867286285529, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9402,1164,"1.7994135515038412, 8.76128731362695, 3.9, 1.0105047011779964, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5906,1165,"1.5728881504632541, 8.719755227184093, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
438,1166,"1.6007678841532043, 8.72494691878731, 5.0, 1.0021398465362585, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13194,1167,"1.2349523982358388, 8.701062156118141, 3.0, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5907,1168,"1.8049969898721345, 8.755057324850188, 5.0, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
439,1169,"1.7955112763307106, 8.773662584265761, 4.3, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2805,1170,"1.8096976830264353, 8.765131649700619, 4.0, 1.4674592024208364, 0, 0, 0, 0, 0, 0, 0, 0, 0"
440,1171,"1.7496595828109207, 8.757505508675278, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2808,1172,"1.795081130565305, 8.774761598348292, 4.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
441,1173,"1.7791821202160305, 8.763957772835145, 4.0, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5914,1174,"1.7975920726710415, 8.77987505435331, 4.4, 1.0350156705933211, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2810,1175,"1.7460597298547098, 8.743824840079306, 4.8, 1.0011671890197773, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2811,1176,"1.7784655640691724, 8.756345883668716, 4.2, 1.0021398465362585, 0, 0, 0, 0, 0, 0, 0, 0, 0"
442,1177,"1.8044643842655308, 8.781760838379379, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5917,1178,"1.6014618010492514, 8.732487785566722, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5918,1179,"1.5577765830953423, 8.723565816401992, 4.2, 1.0089484491516265, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13206,1180,"1.819060789384019, 8.775211086766406, 4.1, 1.0013617205230736, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2813,1181,"1.6105913837998171, 8.72613065225337, 4.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2814,1182,"1.5057898646831127, 8.723374688126116, 3.9, 1.0906516805360424, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13207,1183,"1.787281564035382, 8.776526752795148, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9413,1184,"1.7837941385530458, 8.77635814943889, 3.8, 1.0023343780395548, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13209,1185,"1.2639455907226935, 8.691096203998883, 4.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5921,1186,"1.8322579350463641, 8.789204367331498, 3.7, 1.006030476602183, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2815,1187,"1.561563779828461, 8.726011880528032, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13210,1188,"1.687927276646847, 8.795912616323784, 3.7, 1.0040851615692208, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9414,1189,"1.6879333738689617, 8.795963738477361, 4.7, 1.0011671890197773, 0, 0, 0, 0, 0, 0, 0, 0, 0"
443,1190,"1.5788085531372342, 8.714611565467603, 1.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
444,1191,"1.7977548419918588, 8.763305628718962, 4.4, 2.705457689398033, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2822,1192,"1.156433405711482, 8.705454758585688, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
450,1193,"1.8025863338153627, 8.777912979864642, 4.1, 1.05466335242624, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5925,1194,"1.7729043407971083, 8.751902078000276, 3.7, 1.0044742245758131, 0, 0, 0, 0, 0, 0, 0, 0, 0"
452,1195,"1.746542285220646, 8.744466772233592, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2826,1196,"1.7980977179520314, 8.772505521601287, 3.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13216,1197,"1.8353190321545316, 8.770316265249653, 4.2, 1.1102993623689614, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5927,1198,"1.8132028169625674, 8.784390680413116, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
453,1199,"1.7950444677036295, 8.763254406814843, 4.4, 2.394207284124068, 0, 0, 0, 0, 0, 0, 0, 0, 0"
456,1200,"1.8107591828870522, 8.779411064699923, 4.3, 1.149983789041392, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9422,1201,"1.8033744925575856, 8.76795257013496, 4.3, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2831,1202,"1.5257166734521102, 8.780428825730311, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
457,1203,"1.7750603185370872, 8.755537255887319, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
459,1204,"1.5760633451539618, 8.719126773822008, 4.3, 1.062250081054793, 0, 0, 0, 0, 0, 0, 0, 0, 0"
460,1205,"1.742804157870725, 8.743243325582375, 4.0, 1.0019453150329622, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9426,1206,"1.8108240785380891, 8.779092742012185, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
461,1207,"1.5771312338429695, 8.719438419457736, 4.0, 1.0330703555603589, 0, 0, 0, 0, 0, 0, 0, 0, 0"
462,1208,"1.8338132833886611, 8.767274328782818, 3.5, 1.0029179725494435, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13225,1209,"1.794565173026042, 8.763106557806054, 3.9, 1.012644547714255, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2835,1210,"1.8077902068521468, 8.75350824254951, 4.1, 1.002528909542851, 0, 0, 0, 0, 0, 0, 0, 0, 0"
463,1211,"1.8730197735829268, 8.778278590544437, 4.3, 3.0534745487949855, 0, 0, 0, 0, 0, 0, 0, 0, 0"
466,1212,"1.7980048015889265, 8.771584961241192, 4.2, 1.3194207284124069, 0, 0, 0, 0, 0, 0, 0, 0, 0"
467,1213,"1.7309948725101343, 8.789657683676724, 3.8, 1.0507727223603156, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2837,1214,"1.8086073936735705, 8.781299791367028, 4.0, 1.007586728628553, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5939,1215,"1.5745452959052155, 8.72295566726465, 3.7, 1.0023343780395548, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2838,1216,"1.5576427623247424, 8.718385334266108, 3.9, 1.0132281422241436, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2839,1217,"1.7792050775827777, 8.765673731560797, 4.7, 1.0013617205230736, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2840,1218,"1.558305583388, 8.717587760091819, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5943,1219,"1.590812711018562, 8.716321801005817, 4.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
468,1220,"1.4424451613854732, 8.710401113727011, 4.7, 1.0023343780395548, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9433,1221,"1.576316512420055, 8.721748336560628, 3.6, 1.0142007997406246, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5945,1222,"1.450131134016421, 8.69265683865939, 5.0, 1.0009726575164812, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9434,1223,"1.5719314167843752, 8.72539607678175, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5946,1224,"1.178049304064393, 8.710839666991788, 3.4, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
469,1225,"1.7161833945089437, 8.73505596929572, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
470,1226,"1.5443847239702286, 8.70730071097283, 4.2, 1.1145790554414785, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9436,1227,"1.7887368118963423, 8.770866931890986, 4.3, 1.2655355019993515, 0, 0, 0, 0, 0, 0, 0, 0, 0"
471,1228,"1.7918400593660895, 8.772063290035215, 3.8, 1.0270398789581758, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2843,1229,"1.7886081605097086, 8.77159105225876, 3.8, 1.0231492488922511, 0, 0, 0, 0, 0, 0, 0, 0, 0"
472,1230,"1.0833018126095837, 8.31628350538672, 3.8, 1.0525235058899816, 0, 0, 0, 0, 0, 0, 0, 0, 0"
473,1231,"1.8001706409229348, 8.758784815630891, 3.9, 1.0410461471955041, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9442,1232,"1.8034157150810177, 8.774671405153683, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5950,1233,"1.5791937385169534, 8.72530390104509, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2846,1234,"1.795658855615562, 8.772762815659592, 4.4, 1.6291148816600023, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2847,1235,"1.49332019714811, 8.737261921394582, 4.5, 1.051939911380093, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2848,1236,"1.1755566536250042, 8.710637416530304, 4.4, 1.0079757916351453, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2849,1237,"1.7886438955332338, 8.771467941384774, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13243,1238,"1.3922122691502246, 8.708539325941077, 3.8, 1.004279693072517, 0, 0, 0, 0, 0, 0, 0, 0, 0"
474,1239,"1.5589199447902722, 8.720368013476431, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9446,1240,"1.8193653588835108, 8.774624478757344, 3.0, 1.000778126013185, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5954,1241,"1.262909937781914, 8.692765604158328, 5.0, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
475,1242,"1.5941772112011208, 8.715738497233511, 4.0, 1.005252350588998, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5956,1243,"1.8187009207309082, 8.779171195814698, 4.1, 1.0523289743866855, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2852,1244,"1.1766628752843529, 8.71085022184618, 4.0, 1.0101156381714038, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2853,1245,"1.8400570509120433, 8.775920892931177, 4.3, 1.3192261969091106, 0, 0, 0, 0, 0, 0, 0, 0, 0"
476,1246,"1.4515326202841203, 8.71341747041383, 5.0, 1.002528909542851, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2855,1247,"1.7910898624589526, 8.775084690358893, 4.1, 1.0180914298065493, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5959,1248,"1.148781657053365, 8.702306731181366, 3.9, 1.0038906300659245, 0, 0, 0, 0, 0, 0, 0, 0, 0"
477,1249,"1.2590846996847276, 8.695219342841812, 3.9, 1.0081703231384416, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5960,1250,"1.822505401763241, 8.794350348248129, 4.3, 1.002528909542851, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5961,1251,"1.785745991900468, 8.7761230997518, 5.0, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
478,1252,"1.8165218000565524, 8.776954570407673, 4.0, 1.0099211066681077, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5963,1253,"1.806498656150155, 8.781354018256273, 3.9, 1.043575056738355, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5964,1254,"1.5199496291691608, 8.779536999761174, 4.1, 1.061277423538312, 0, 0, 0, 0, 0, 0, 0, 0, 0"
479,1255,"1.7774145885441204, 8.787305671844447, 4.1, 1.0268453474548795, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5965,1256,"1.5777964937950735, 8.725094774030508, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9456,1257,"1.7865706014270737, 8.776618604342543, 4.2, 1.089484491516265, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5966,1258,"1.7988175082775761, 8.757906125561457, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2858,1259,"1.7916493753718479, 8.773473332546985, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5968,1260,"1.2673861471237249, 8.692751707660728, 4.1, 1.0095320436615152, 0, 0, 0, 0, 0, 0, 0, 0, 0"
480,1261,"1.7831517034193816, 8.75792711058206, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9460,1262,"1.7380118738363866, 8.742776761118083, 4.6, 1.0046687560791094, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2860,1263,"1.8168652857389365, 8.777550910329142, 4.4, 1.0106992326812925, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9462,1264,"1.5670237361940895, 8.722639202430786, 4.2, 1.0054468820922944, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9464,1265,"1.7883550462629358, 8.758461062772938, 4.1, 1.0805360423646384, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2861,1266,"1.5985475939747396, 8.731848197550212, 3.8, 1.0073921971252566, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2862,1267,"1.791814689620157, 8.773936443148706, 4.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5973,1268,"1.7824140986013957, 8.755541694786507, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
481,1269,"1.7939527203193881, 8.76131839215568, 4.3, 1.337512158218956, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5975,1270,"1.8003039315003084, 8.77091855279728, 3.6, 1.0033070355560358, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5977,1271,"1.270686387887121, 8.695271830330954, 4.4, 1.0173133037933644, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13265,1272,"5.129784745349386, 9.117116000009633, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13266,1273,"1.8151188292478162, 8.778568690062757, 4.4, 1.3301199610936993, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5978,1274,"1.792789714965382, 8.769631795722946, 5.0, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2864,1275,"1.8420175198994118, 8.770204507234407, 4.8, 1.000778126013185, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5981,1276,"1.8024258973447473, 8.781569597884141, 4.3, 1.266702691019129, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5983,1277,"1.8041413905513863, 8.77534197194838, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
482,1278,"1.1920857986250661, 8.710941543468811, 4.1, 1.0628336755646817, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2865,1279,"1.8061189582703356, 8.77867887077253, 3.6, 1.074116502755863, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5985,1280,"1.8133660104379672, 8.775985687143631, 4.5, 1.276040203177348, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9479,1281,"1.8711745155838768, 8.7766102377657, 4.4, 1.036571922619691, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9480,1282,"1.817628790496081, 8.781670015509464, 4.0, 1.006808602615368, 0, 0, 0, 0, 0, 0, 0, 0, 0"
483,1283,"1.2651008552555796, 8.691897250738972, 4.0, 1.0361828596130984, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2866,1284,"1.8364299460239444, 8.773446268977635, 3.9, 1.01186642170107, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2867,1285,"1.1169758160047119, 8.30777452217557, 3.6, 1.030735977520804, 0, 0, 0, 0, 0, 0, 0, 0, 0"
484,1286,"1.784946593061826, 8.751927913391059, 4.0, 1.0132281422241436, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2868,1287,"1.7922297778979042, 8.763531881654991, 3.8, 1.001750783529666, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13276,1288,"1.813203479704102, 8.774987065748789, 3.7, 1.0848157354371555, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13277,1289,"1.5752365883447856, 8.720286442469433, 4.0, 1.0081703231384416, 0, 0, 0, 0, 0, 0, 0, 0, 0"
485,1290,"1.7886027525387886, 8.758915881610724, 4.0, 1.1293634496919918, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13279,1291,"1.6018271041829433, 8.716782249514907, 4.5, 1.019647681832919, 0, 0, 0, 0, 0, 0, 0, 0, 0"
486,1292,"1.7750852906380983, 8.760977631830048, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9486,1293,"1.4491730483448126, 8.69283167019021, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2871,1294,"1.2389620640471835, 8.694633638822053, 3.8, 1.007586728628553, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2872,1295,"1.7959316135214083, 8.758626349423622, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
487,1296,"1.3872378372326057, 8.706502619342597, 4.1, 1.0229547173889548, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2874,1297,"1.8105210731086192, 8.773281481079668, 4.2, 1.0173133037933644, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5993,1298,"1.571233390890816, 8.7234618077571, 4.5, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9489,1299,"1.7218636991798864, 8.79040265814251, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13283,1300,"1.8522469354809363, 8.783442158728779, 4.2, 1.020425807846104, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2875,1301,"1.6221860734516094, 8.719301380914107, 3.6, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13285,1302,"1.3906447793830203, 8.70931704352279, 3.9, 1.0908462120393385, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2876,1303,"1.5777826292421766, 8.71913586359029, 3.9, 1.0694477466767536, 0, 0, 0, 0, 0, 0, 0, 0, 0"
488,1304,"1.7512696736039457, 8.74275408657265, 4.1, 1.0029179725494435, 0, 0, 0, 0, 0, 0, 0, 0, 0"
489,1305,"1.8415920133247434, 8.770628328590782, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
490,1306,"1.8144406060713019, 8.786249039274114, 3.3, 1.0033070355560358, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13289,1307,"1.795858208269073, 8.778235093073034, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
491,1308,"1.1818468660751087, 8.711569840970673, 5.0, 1.0009726575164812, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5998,1309,"1.299622955737287, 8.698635792724454, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5999,1310,"1.5758285490831998, 8.725641032944699, 5.0, 1.000778126013185, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9495,1311,"1.2762053017396386, 8.693855933709159, 3.7, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
492,1312,"1.7499551390255448, 8.743283662208428, 4.1, 1.0105047011779964, 0, 0, 0, 0, 0, 0, 0, 0, 0"
493,1313,"1.7783833841189232, 8.766181405717855, 3.9, 1.0676969631470874, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2880,1314,"1.8145081526884752, 8.767021698062425, 3.8, 1.011088295687885, 0, 0, 0, 0, 0, 0, 0, 0, 0"
494,1315,"1.5160058928856461, 8.72375773644781, 4.5, 1.3209769804387765, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9498,1316,"1.7488343105427777, 8.790787925913797, 4.3, 1.0023343780395548, 0, 0, 0, 0, 0, 0, 0, 0, 0"
495,1317,"1.7951804622664618, 8.774115588890536, 3.9, 1.0227601858856588, 0, 0, 0, 0, 0, 0, 0, 0, 0"
497,1318,"1.8132983577821493, 8.784250749103723, 3.5, 1.0161461147735869, 0, 0, 0, 0, 0, 0, 0, 0, 0"
6004,1319,"1.58280994793423, 8.715864475935623, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
498,1320,"1.743787427720635, 8.740458421328668, 4.5, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2884,1321,"1.5671957308770645, 8.717085659496382, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2885,1322,"1.7689831642354203, 8.751887526889734, 4.0, 1.01186642170107, 0, 0, 0, 0, 0, 0, 0, 0, 0"
499,1323,"1.7800556665775265, 8.756217436140652, 4.2, 1.0387117691559493, 0, 0, 0, 0, 0, 0, 0, 0, 0"
6010,1324,"1.2004941595283745, 8.697232140481884, 3.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
502,1325,"1.8401608892556336, 8.770341371214586, 4.3, 1.0029179725494435, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2890,1326,"1.8126114129270423, 8.771720347666445, 4.2, 1.0009726575164812, 0, 0, 0, 0, 0, 0, 0, 0, 0"
6013,1327,"1.5672103907197998, 8.722711951749089, 4.4, 1.0073921971252566, 0, 0, 0, 0, 0, 0, 0, 0, 0"
503,1328,"1.7833938956856636, 8.77054574137512, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13304,1329,"1.8065312630336416, 8.77907498641543, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
6015,1330,"1.8130187603836694, 8.76548303345914, 4.5, 1.0021398465362585, 0, 0, 0, 0, 0, 0, 0, 0, 0"
504,1331,"1.8179433011185875, 8.769745941516828, 3.3, 1.0040851615692208, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2892,1332,"1.7867306137431092, 8.749356487769397, 3.5, 1.0029179725494435, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2893,1333,"1.5538470029710005, 8.724049176364057, 3.9, 1.0198422133362153, 0, 0, 0, 0, 0, 0, 0, 0, 0"
505,1334,"1.7413338790317674, 8.742493382292636, 4.0, 1.0550524154328327, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2895,1335,"1.2571487786437894, 8.69380847115365, 3.2, 1.0011671890197773, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9516,1336,"1.5751720373193479, 8.721137763483476, 4.5, 1.0073921971252566, 0, 0, 0, 0, 0, 0, 0, 0, 0"
506,1337,"1.7958385381003357, 8.764348582996009, 4.3, 1.0202312763428076, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2897,1338,"1.506588600780221, 8.712050931607871, 5.0, 1.0031125040527396, 0, 0, 0, 0, 0, 0, 0, 0, 0"
6023,1339,"1.1934513908112692, 8.701467517389547, 3.7, 1.0040851615692208, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13312,1340,"1.6138362193709472, 8.724622330518555, 4.8, 1.0021398465362585, 0, 0, 0, 0, 0, 0, 0, 0, 0"
507,1341,"1.7887146233097742, 8.777572768167, 4.5, 1.0645844590943478, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2899,1342,"1.7779254827380626, 8.775265432109421, 3.7, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
6026,1343,"1.656891594280343, 8.73013594206349, 4.2, 1.0140062682373285, 0, 0, 0, 0, 0, 0, 0, 0, 0"
508,1344,"1.801729382501887, 8.77527127375063, 3.9, 1.3056089916783746, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2901,1345,"1.8094663597213128, 8.761406459416829, 3.7, 1.0033070355560358, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13315,1346,"1.5652559924448886, 8.722308086735836, 4.3, 1.036766454122987, 0, 0, 0, 0, 0, 0, 0, 0, 0"
6029,1347,"1.7980886251381811, 8.776636802582333, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9522,1348,"1.81219505218555, 8.76597946697682, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
509,1349,"1.1480988742150942, 8.702664243363907, 3.0, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
6031,1350,"1.8161770949297456, 8.766044248720455, 4.1, 1.0182859613098454, 0, 0, 0, 0, 0, 0, 0, 0, 0"
6032,1351,"1.741405614175438, 8.740160148500186, 4.1, 1.0284015994812494, 0, 0, 0, 0, 0, 0, 0, 0, 0"
510,1352,"1.550335798322414, 8.714859701179126, 4.0, 1.0130336107208473, 0, 0, 0, 0, 0, 0, 0, 0, 0"
6033,1353,"1.799069031944664, 8.77124512360809, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
511,1354,"1.7284162247292567, 8.749062847106782, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
13321,1355,"1.2870548313199537, 8.698242613488182, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9526,1356,"1.3450777996263534, 8.700237611890635, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2903,1357,"1.711072782460862, 8.734718862333747, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
6035,1358,"1.5695870348810326, 8.721835231752891, 4.5, 1.317086350372852, 0, 0, 0, 0, 0, 0, 0, 0, 0"
512,1359,"1.7885624578535042, 8.7598335117986, 4.3, 1.0105047011779964, 0, 0, 0, 0, 0, 0, 0, 0, 0"
513,1360,"1.7875516709750912, 8.770539750108098, 3.8, 1.285572246838863, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9531,1361,"1.1652323334557702, 8.699244857074637, 4.5, 1.000778126013185, 0, 0, 0, 0, 0, 0, 0, 0, 0"
9532,1362,"1.7523274356023117, 8.760955200426565, 4.6, 1.0889008970063763, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2907,1363,"1.8048290511673493, 8.7738092175648, 3.9, 1.0023343780395548, 0, 0, 0, 0, 0, 0, 0, 0, 0"
6038,1364,"1.7936668401311637, 8.778630398242768, 4.3, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
6039,1365,"1.7837631487589007, 8.759339989749911, 4.0, 1.018869555819734, 0, 0, 0, 0, 0, 0, 0, 0, 0"
6040,1366,"1.1778679779806156, 8.702426855773453, 4.5, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
515,1367,"1.5661180071036886, 8.718775047170993, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2909,1368,"1.7776597764021407, 8.76132355424631, 3.9, 1.0071976656219603, 0, 0, 0, 0, 0, 0, 0, 0, 0"
516,1369,"1.1585008676921449, 8.700769001739426, 3.7, 1.0157570517669945, 0, 0, 0, 0, 0, 0, 0, 0, 0"
