,e,feat
9874,3381,"7.058967504755174, 6.015502528113302, 4.3, 1.00561412263739"
5843,3381,"7.058967504755174, 6.015502528113302, 4.3, 1.00561412263739"
9875,3382,"6.3863429822737885, 4.288044679461109, 4.0, 1.001684236791217"
14082,3382,"6.3863429822737885, 4.288044679461109, 4.0, 1.001684236791217"
5844,3382,"6.3863429822737885, 4.288044679461109, 4.0, 1.001684236791217"
2267,3383,"5.884180873679213, 7.020929394056566, 4.2, 1.0387374461979915"
14083,3384,"6.079592346914239, 5.134460803137017, 4.7, 1.001684236791217"
18489,3384,"6.079592346914239, 5.134460803137017, 4.7, 1.001684236791217"
18488,3384,"5.947265316560845, 5.509839243438137, 4.4, 1.109475391429106"
9879,3384,"6.079592346914239, 5.134460803137017, 4.7, 1.001684236791217"
9877,3384,"5.207938110384589, 7.0055350598759105, 3.0, 1.000561412263739"
5846,3384,"6.03442878378587, 5.315370596922548, 0.0, 1.0"
5845,3384,"6.079592346914239, 5.134460803137017, 4.7, 1.001684236791217"
9878,3384,"6.4709331713631855, 3.8025667852257357, 0.0, 1.0"
9876,3384,"8.05444866774286, 5.013363177053407, 4.4, 1.1796519243964818"
9880,3385,"6.0618912775920535, 6.111380884339269, 0.0, 1.0"
18490,3385,"6.0618912775920535, 6.111380884339269, 0.0, 1.0"
14084,3385,"6.0618912775920535, 6.111380884339269, 0.0, 1.0"
18491,3386,"4.559447852564574, 7.629819501452175, 5.0, 1.001122824527478"
5847,3387,"6.8706820325111835, 5.444979297349846, 4.6, 1.014035306593475"
14085,3387,"6.8706820325111835, 5.444979297349846, 4.6, 1.014035306593475"
2268,3387,"6.8706820325111835, 5.444979297349846, 4.6, 1.014035306593475"
14086,3388,"6.532740181896543, 6.213963448982668, 4.5, 1.00561412263739"
5848,3388,"6.532740181896543, 6.213963448982668, 4.5, 1.00561412263739"
14087,3390,"3.458945638795967, 6.291455104832039, 0.0, 1.0"
9881,3390,"3.458945638795967, 6.291455104832039, 0.0, 1.0"
18492,3390,"3.458945638795967, 6.291455104832039, 0.0, 1.0"
14088,3391,"7.727054265300524, 4.990451135995272, 0.0, 1.0"
9882,3392,"7.719485190927514, 4.898152172994742, 4.6, 1.008421183956085"
14089,3393,"6.94289033454271, 5.908591661109085, 0.0, 1.0"
18493,3393,"6.94289033454271, 5.908591661109085, 0.0, 1.0"
9883,3394,"1.8039065901569984, 7.222635315316893, 4.6, 1.007859771692346"
18494,3395,"6.189080958393902, 4.719465396609621, 0.0, 1.0"
18495,3396,"6.672682320221156, 5.360725384449324, 0.0, 1.0"
14090,3396,"6.672682320221156, 5.360725384449324, 0.0, 1.0"
9884,3396,"6.672682320221156, 5.360725384449324, 0.0, 1.0"
14091,3397,"5.950813356136962, 4.014562031233254, 0.0, 1.0"
9885,3398,"6.670863993094883, 6.819793330511629, 2.3, 1.001684236791217"
18504,3399,"4.969989290794899, 7.4150714420613895, 4.8, 1.0190880169671261"
18496,3399,"4.6183616514552455, 4.1589265308691665, 5.0, 1.000561412263739"
18497,3399,"6.462190240237817, 6.433993934053888, 0.0, 1.0"
18498,3399,"6.690820708725539, 6.352481388327078, 4.5, 1.1409144781984903"
18499,3399,"4.450525454341971, 2.85992401352064, 0.0, 1.0"
18500,3399,"4.718138324568713, 6.541457489459162, 2.8, 1.002807061318695"
18501,3399,"4.420925850742378, 2.827684129312729, 0.0, 1.0"
9886,3399,"4.6183616514552455, 4.1589265308691665, 5.0, 1.000561412263739"
14092,3399,"4.6183616514552455, 4.1589265308691665, 5.0, 1.000561412263739"
14094,3399,"4.338480827325952, 2.727689225601125, 0.0, 1.0"
14093,3399,"4.181529274491197, 2.7456622272632103, 3.0, 1.001122824527478"
18502,3399,"7.2454668733915355, 8.723679781933242, 0.0, 1.0"
18503,3399,"5.495144030816903, 4.713946688461419, 3.7, 1.01122824527478"
5849,3400,"7.919412560139335, 3.281128988697219, 5.0, 1.000561412263739"
14095,3400,"7.919412560139335, 3.281128988697219, 5.0, 1.000561412263739"
5850,3401,"6.608639227658557, 3.6904822315311776, 3.8, 1.0174037801759093"
2269,3401,"6.608639227658557, 3.6904822315311776, 3.8, 1.0174037801759093"
14096,3402,"5.375559100426813, 7.887904545153333, 4.5, 1.0510885160002494"
2270,3402,"5.375559100426813, 7.887904545153333, 4.5, 1.0510885160002494"
14097,3403,"5.830476927257223, 5.482952097340785, 4.7, 1.01122824527478"
14098,3403,"5.14520582452883, 4.3172570412582445, 4.4, 1.0297548499781672"
9888,3403,"5.14520582452883, 4.3172570412582445, 4.4, 1.0297548499781672"
9887,3403,"4.734243178875545, 7.717477844089899, 4.4, 1.0269477886594722"
5853,3403,"2.7406039991687408, 8.474555485091514, 4.3, 1.0802819537146777"
18505,3403,"5.14520582452883, 4.3172570412582445, 4.4, 1.0297548499781672"
5852,3403,"5.14520582452883, 4.3172570412582445, 4.4, 1.0297548499781672"
5856,3403,"5.218318686763666, 4.403626050155481, 0.0, 1.0"
5855,3403,"4.196347489730215, 6.305909214661824, 4.0, 1.003368473582434"
5851,3403,"3.4708096478747734, 5.805053337973504, 4.4, 1.005052710373651"
5854,3403,"4.828005562392889, 6.989918342196233, 4.6, 1.0072983594286071"
5857,3404,"5.769510029889773, 6.781551544597733, 4.8, 1.003368473582434"
14099,3404,"5.769510029889773, 6.781551544597733, 4.8, 1.003368473582434"
18506,3404,"5.769510029889773, 6.781551544597733, 4.8, 1.003368473582434"
9889,3404,"5.769510029889773, 6.781551544597733, 4.8, 1.003368473582434"
18507,3405,"5.393744673369042, 5.751743434849459, 4.5, 1.001122824527478"
14100,3405,"5.393744673369042, 5.751743434849459, 4.5, 1.001122824527478"
14101,3405,"6.830392276585201, 4.896493290204717, 0.0, 1.0"
18508,3406,"6.395263142752015, 3.8376608635292087, 0.0, 1.0"
5858,3407,"6.0770041078592385, 3.9949276940219534, 4.2, 1.0157195433846922"
18509,3407,"6.0770041078592385, 3.9949276940219534, 4.2, 1.0157195433846922"
14102,3407,"6.0770041078592385, 3.9949276940219534, 4.2, 1.0157195433846922"
9890,3408,"5.517920304333188, 4.489334449247963, 0.0, 1.0"
5859,3408,"5.517920304333188, 4.489334449247963, 0.0, 1.0"
14103,3408,"5.517920304333188, 4.489334449247963, 0.0, 1.0"
9892,3409,"4.738339018269642, 5.974547990549581, 3.7, 1.001684236791217"
14109,3409,"6.238381791154438, 4.590196812121576, 0.0, 1.0"
14110,3409,"5.256534629093721, 6.799714226302967, 4.3, 1.0314390867693843"
14111,3409,"3.3904706615730333, 5.9545081304877385, 3.0, 1.000561412263739"
14112,3409,"4.656831929415034, 5.636130178285612, 4.3, 1.0320004990331233"
9894,3409,"4.153818199254999, 6.1016017335009565, 4.8, 1.0202108414946043"
9891,3409,"3.757242203858368, 5.8883482220355745, 5.0, 1.001122824527478"
9893,3409,"5.94148234579535, 5.194281146702906, 0.0, 1.0"
14108,3409,"5.649956172178349, 5.060167545254217, 4.2, 1.002807061318695"
18511,3409,"4.153818199254999, 6.1016017335009565, 4.8, 1.0202108414946043"
14104,3409,"4.153818199254999, 6.1016017335009565, 4.8, 1.0202108414946043"
18512,3409,"5.942739063024419, 5.966036098619497, 4.7, 1.0072983594286071"
18513,3409,"6.009872160861789, 5.203138060090851, 4.5, 1.0224564905495601"
18514,3409,"4.5963437814681924, 2.8907633722385526, 0.0, 1.0"
18515,3409,"6.080944583859491, 5.2246454877270025, 4.5, 1.001122824527478"
18516,3409,"5.427116730335683, 7.035158667628366, 4.0, 1.001684236791217"
18517,3409,"3.6201092658599237, 6.852526219314086, 0.0, 1.0"
18518,3409,"5.6231761264645, 5.089769895760583, 0.0, 1.0"
18510,3409,"5.281290347329843, 4.8314869961518525, 3.1, 1.005052710373651"
14107,3409,"6.819741252817096, 3.6041320271208406, 3.8, 1.005052710373651"
18519,3409,"5.068599012195591, 5.281154606404243, 4.3, 1.0263863763957333"
18520,3409,"6.29461528379386, 5.266985834225579, 1.0, 1.000561412263739"
18521,3409,"5.80277275706095, 4.455611463324203, 0.0, 1.0"
18522,3409,"5.919240062017423, 3.7503745226999854, 4.4, 1.0286320254506893"
14106,3409,"5.265757460479733, 5.815170151991879, 4.5, 1.0819661905058948"
14105,3409,"4.308556686859561, 7.951115419488588, 0.0, 1.0"
14114,3410,"5.027596886338472, 6.471634793969542, 4.4, 1.0370532094067744"
14117,3410,"4.902985087032164, 5.777481054479267, 4.5, 1.0162809556484311"
14113,3410,"3.9607164618064417, 9.344012010889173, 0.0, 1.0"
9897,3410,"5.594941419049576, 6.623659260514842, 3.3, 1.003929885846173"
14115,3410,"3.574394450393868, 7.481050663920769, 0.0, 1.0"
14116,3410,"3.6453874654346805, 6.321879947249045, 3.5, 1.002245649054956"
18528,3410,"5.683694196250087, 7.0313102884797445, 3.0, 1.001684236791217"
9895,3410,"4.902985087032164, 5.777481054479267, 4.5, 1.0162809556484311"
5863,3410,"4.902985087032164, 5.777481054479267, 4.5, 1.0162809556484311"
5862,3410,"5.709825168230282, 8.145552997721097, 3.0, 1.000561412263739"
5861,3410,"4.425362338762454, 6.219150217055358, 4.3, 1.002245649054956"
5860,3410,"4.997244633409537, 6.4308772947265425, 4.4, 1.008982596219824"
18523,3410,"6.303008359573425, 5.317743232632893, 4.2, 1.008421183956085"
18524,3410,"5.992296533094532, 5.506166645363919, 4.0, 1.000561412263739"
18525,3410,"4.902985087032164, 5.777481054479267, 4.5, 1.0162809556484311"
5864,3410,"6.225004427536987, 5.4450700494392095, 4.8, 1.00561412263739"
18526,3410,"5.133600754439442, 6.106004436223657, 4.7, 1.003929885846173"
9896,3410,"4.464684238287816, 5.567013059852343, 4.5, 1.40084835630965"
5866,3410,"2.370284417307232, 7.919375898152566, 0.0, 1.0"
5867,3410,"6.488967984271824, 6.908634720659165, 4.7, 1.00561412263739"
5868,3410,"7.899615811262208, 5.149584516221694, 0.0, 1.0"
18529,3410,"5.503906526221442, 7.9994543973473355, 0.0, 1.0"
2271,3410,"4.902985087032164, 5.777481054479267, 4.5, 1.0162809556484311"
18527,3410,"2.306934130396428, 6.6901854476707285, 0.0, 1.0"
5865,3410,"7.827529498265676, 4.877195798586854, 0.0, 1.0"
14118,3411,"5.157999712289893, 5.76877784733324, 4.3, 1.0561412263739005"
18530,3411,"5.157999712289893, 5.76877784733324, 4.3, 1.0561412263739005"
18531,3412,"4.808564423061455, 7.104639612006167, 4.2, 1.0353689726155573"
5869,3413,"5.998330386969883, 5.979822240366502, 4.4, 1.0162809556484311"
9898,3413,"5.998330386969883, 5.979822240366502, 4.4, 1.0162809556484311"
18532,3413,"5.998330386969883, 5.979822240366502, 4.4, 1.0162809556484311"
14119,3413,"5.998330386969883, 5.979822240366502, 4.4, 1.0162809556484311"
9899,3414,"5.580047248373489, 6.021550214657282, 4.4, 1.0376146216705133"
14120,3414,"5.580047248373489, 6.021550214657282, 4.4, 1.0376146216705133"
9900,3415,"4.822864760321465, 5.996756907310328, 4.9, 1.011789657538519"
2272,3415,"4.822864760321465, 5.996756907310328, 4.9, 1.011789657538519"
5871,3415,"4.822864760321465, 5.996756907310328, 4.9, 1.011789657538519"
5872,3415,"2.0025599795404787, 7.279097013983801, 5.0, 1.000561412263739"
14121,3415,"4.822864760321465, 5.996756907310328, 4.9, 1.011789657538519"
5870,3415,"6.170405127631284, 3.485077549431935, 3.4, 1.0123510698022582"
18533,3415,"4.822864760321465, 5.996756907310328, 4.9, 1.011789657538519"
18534,3416,"5.697584834486804, 4.242776556091712, 0.0, 1.0"
2273,3417,"6.227154196569813, 6.836212918028423, 4.6, 1.5569209656290934"
5873,3418,"3.3062061601904134, 6.022024414764701, 4.0, 1.001122824527478"
14122,3418,"3.3062061601904134, 6.022024414764701, 4.0, 1.001122824527478"
9901,3418,"3.3062061601904134, 6.022024414764701, 4.0, 1.001122824527478"
14123,3419,"6.1581394754087455, 4.495117237800514, 3.6, 1.002807061318695"
9902,3419,"6.1581394754087455, 4.495117237800514, 3.6, 1.002807061318695"
18535,3419,"6.1581394754087455, 4.495117237800514, 3.6, 1.002807061318695"
18536,3420,"7.034920703930538, 4.96866000588102, 4.5, 1.001122824527478"
2274,3420,"7.034920703930538, 4.96866000588102, 4.5, 1.001122824527478"
14124,3420,"7.034920703930538, 4.96866000588102, 4.5, 1.001122824527478"
18537,3421,"4.420925850742378, 2.827684129312729, 0.0, 1.0"
9903,3421,"4.420925850742378, 2.827684129312729, 0.0, 1.0"
5874,3422,"6.336576059332117, 3.5279885712322994, 4.5, 1.001122824527478"
18538,3423,"4.49123296517098, 6.530524724221323, 0.0, 1.0"
18539,3424,"6.975621373655315, 6.211388869433222, 0.0, 1.0"
9904,3425,"5.6741709956363025, 4.901076679519974, 3.8, 1.00561412263739"
5877,3425,"5.6741709956363025, 4.901076679519974, 3.8, 1.00561412263739"
5876,3425,"6.558263510381494, 5.102332928264559, 0.0, 1.0"
5875,3425,"5.455311158352174, 4.8719771446446885, 3.7, 1.001684236791217"
2276,3425,"5.6741709956363025, 4.901076679519974, 3.8, 1.00561412263739"
2277,3425,"3.8453666224444305, 5.864687271842058, 4.2, 1.0550184018464226"
2275,3425,"6.5699249716284385, 5.233049458253618, 3.0, 1.000561412263739"
18542,3425,"3.3951971612614784, 6.258414803546202, 5.0, 1.000561412263739"
18541,3425,"5.6741709956363025, 4.901076679519974, 3.8, 1.00561412263739"
18540,3425,"3.2468607963173213, 7.059898014273358, 4.2, 1.0303162622419062"
18543,3425,"1.6148730719432933, 6.76592011036314, 0.0, 1.0"
14125,3426,"6.4607286734969875, 5.247125843169897, 0.0, 1.0"
9905,3426,"6.4607286734969875, 5.247125843169897, 0.0, 1.0"
5878,3426,"6.4607286734969875, 5.247125843169897, 0.0, 1.0"
18544,3426,"6.4607286734969875, 5.247125843169897, 0.0, 1.0"
9907,3427,"5.948388536355253, 6.3732946851159795, 4.5, 1.001122824527478"
9908,3427,"1.5013576714670194, 7.11949270399532, 4.6, 1.6293431476514253"
9906,3427,"3.806129885075734, 5.899030805837583, 4.4, 1.0224564905495601"
14129,3427,"5.948388536355253, 6.3732946851159795, 4.5, 1.001122824527478"
18545,3427,"5.948388536355253, 6.3732946851159795, 4.5, 1.001122824527478"
18546,3427,"6.636612694403993, 6.558978365846315, 4.3, 1.0398602707254694"
14126,3427,"4.715288844844281, 3.1852113883242055, 0.0, 1.0"
14127,3427,"7.029286191518906, 5.876912641166427, 4.1, 1.0353689726155573"
14128,3427,"1.2296270958871673, 6.749183299326205, 4.5, 1.0218950782858212"
18547,3428,"4.4234530952799105, 2.6280916688763227, 5.0, 1.001122824527478"
18548,3429,"6.174439972507628, 5.734015709104824, 0.0, 1.0"
9909,3430,"4.534033853875144, 5.66021790857576, 0.0, 1.0"
14130,3430,"4.534033853875144, 5.66021790857576, 0.0, 1.0"
5879,3430,"4.534033853875144, 5.66021790857576, 0.0, 1.0"
18549,3430,"4.534033853875144, 5.66021790857576, 0.0, 1.0"
14131,3431,"5.750923964643448, 6.793683709073093, 4.0, 1.001684236791217"
18550,3431,"5.750923964643448, 6.793683709073093, 4.0, 1.001684236791217"
9910,3431,"5.750923964643448, 6.793683709073093, 4.0, 1.001684236791217"
2278,3432,"4.491733580550715, 7.466419137844014, 5.0, 1.001684236791217"
2279,3433,"4.357917363297645, 6.002242912002885, 5.0, 1.000561412263739"
5880,3433,"4.357917363297645, 6.002242912002885, 5.0, 1.000561412263739"
18551,3433,"4.357917363297645, 6.002242912002885, 5.0, 1.000561412263739"
18552,3433,"5.27623010405506, 4.69023913584374, 4.4, 1.1218264612313642"
9911,3433,"4.357917363297645, 6.002242912002885, 5.0, 1.000561412263739"
18553,3434,"2.821368796253239, 6.577738703204204, 0.0, 1.0"
9912,3435,"2.455270495340585, 6.642761348984777, 4.0, 1.002245649054956"
5881,3436,"5.980521138692097, 5.515163366024808, 0.0, 1.0"
18554,3436,"5.980521138692097, 5.515163366024808, 0.0, 1.0"
18555,3437,"5.897961031280374, 3.8994270627090373, 5.0, 1.001684236791217"
5882,3437,"5.897961031280374, 3.8994270627090373, 5.0, 1.001684236791217"
9913,3437,"5.897961031280374, 3.8994270627090373, 5.0, 1.001684236791217"
9914,3438,"5.074293368284714, 2.8053386756246255, 0.0, 1.0"
18557,3439,"3.3373340792480235, 7.527622837586023, 0.0, 1.0"
18558,3439,"1.9166762463435703, 7.1679273394620395, 4.1, 1.0067369471648682"
18559,3439,"6.062776273516192, 5.345824872449612, 4.5, 1.001122824527478"
18560,3439,"5.277215223055066, 6.373155695429432, 3.5, 1.001122824527478"
18561,3439,"6.60826750635357, 6.159244844504428, 3.7, 1.001684236791217"
18562,3439,"4.901968895353434, 6.581467714739574, 4.6, 1.002807061318695"
2281,3439,"4.1823279574187495, 5.951055463152898, 4.6, 1.3334788846609693"
2280,3439,"5.277215223055066, 6.373155695429432, 3.5, 1.001122824527478"
2282,3439,"5.61547930885655, 6.9235057995488205, 4.3, 1.0752292433410267"
18556,3439,"5.830476927257223, 5.482952097340785, 4.7, 1.01122824527478"
5884,3439,"5.277215223055066, 6.373155695429432, 3.5, 1.001122824527478"
5888,3439,"5.687638124770103, 6.73596538012157, 0.0, 1.0"
5887,3439,"5.457816536930693, 6.399988063238652, 4.7, 1.011789657538519"
5886,3439,"6.1648270063773225, 5.317672920203222, 4.5, 1.0522113405277276"
14139,3439,"4.835088982305763, 6.835821294146399, 3.5, 1.001122824527478"
14138,3439,"5.500959225101099, 6.912895980936128, 4.2, 1.0263863763957333"
14137,3439,"5.277215223055066, 6.373155695429432, 3.5, 1.001122824527478"
14136,3439,"6.03304662500193, 4.996505363230426, 1.0, 1.000561412263739"
14135,3439,"5.1017259402522654, 6.234561720550573, 4.5, 1.001122824527478"
14134,3439,"3.652730975176894, 6.227940905945616, 0.0, 1.0"
14133,3439,"6.2695983248883635, 5.406076084044571, 4.5, 1.391304347826087"
14132,3439,"7.22874862138957, 5.115787947522904, 0.0, 1.0"
9915,3439,"5.834677493086986, 5.168895089221678, 4.7, 1.001684236791217"
5883,3439,"5.268216805459986, 6.75435535084398, 4.5, 1.001122824527478"
9916,3439,"7.126257116826139, 5.962099420140476, 4.6, 1.005052710373651"
9918,3439,"5.542135127791084, 5.354043250865061, 4.7, 1.0067369471648682"
9919,3439,"5.764760513402507, 7.814893262733676, 4.5, 1.0095440084835632"
9920,3439,"5.277215223055066, 6.373155695429432, 3.5, 1.001122824527478"
9921,3439,"4.84568016239615, 7.917575572916803, 5.0, 1.000561412263739"
5885,3439,"4.593132937998405, 5.570108441933598, 0.0, 1.0"
9917,3439,"4.549212282019596, 6.017961827981253, 4.5, 1.0325619112968623"
18563,3440,"5.032435017502394, 5.042371142252705, 4.0, 1.003368473582434"
5889,3440,"5.032435017502394, 5.042371142252705, 4.0, 1.003368473582434"
14140,3440,"5.032435017502394, 5.042371142252705, 4.0, 1.003368473582434"
9922,3440,"5.032435017502394, 5.042371142252705, 4.0, 1.003368473582434"
18564,3442,"5.903511532375319, 4.626236020294527, 4.4, 1.0280706131869504"
18565,3442,"6.59147329891465, 4.670442916526781, 0.0, 1.0"
18566,3442,"4.769608490641303, 5.514178174422341, 3.5, 1.001122824527478"
5892,3442,"6.914716621645368, 5.632114193926554, 4.0, 1.002807061318695"
5891,3442,"6.603897767050796, 3.9951795106308055, 4.6, 1.193125818726218"
5895,3442,"5.164454773588147, 4.624241109497461, 4.3, 1.102738444264238"
2283,3442,"5.049312085417796, 5.717200409774023, 4.4, 1.2402844488802944"
9923,3442,"5.768338474817256, 6.6967514839873274, 0.0, 1.0"
9924,3442,"5.074341703562709, 6.514405190910338, 4.3, 1.010666833011041"
9925,3442,"5.903511532375319, 4.626236020294527, 4.4, 1.0280706131869504"
5893,3442,"4.574742515544244, 3.6515217871783534, 4.1, 1.007859771692346"
5898,3442,"1.9497226156033207, 6.842243435258069, 4.5, 1.0247021396045162"
5897,3442,"5.903511532375319, 4.626236020294527, 4.4, 1.0280706131869504"
5890,3442,"5.863329955404879, 6.556122536577959, 4.5, 1.002245649054956"
5894,3442,"4.642029825935367, 7.638421327885453, 4.3, 1.0314390867693843"
2284,3442,"5.134405191566827, 5.4696597777744955, 4.8, 4.9910797829205915"
2285,3442,"6.620392756101808, 4.735454116097571, 4.3, 1.006175534901129"
2286,3442,"5.903511532375319, 4.626236020294527, 4.4, 1.0280706131869504"
5896,3442,"7.966080271086696, 3.692033192917279, 0.0, 1.0"
14141,3443,"3.383943097357758, 5.974772826807566, 4.3, 1.0550184018464226"
9926,3443,"3.383943097357758, 5.974772826807566, 4.3, 1.0550184018464226"
2287,3444,"5.974799162444242, 6.14941009779136, 4.2, 1.0129124820659972"
5899,3444,"5.974799162444242, 6.14941009779136, 4.2, 1.0129124820659972"
9927,3445,"6.355051643942829, 6.552976464140556, 4.5, 1.01122824527478"
18567,3445,"6.355051643942829, 6.552976464140556, 4.5, 1.01122824527478"
14142,3445,"6.355051643942829, 6.552976464140556, 4.5, 1.01122824527478"
5900,3445,"6.355051643942829, 6.552976464140556, 4.5, 1.01122824527478"
18568,3446,"5.944273132682156, 5.532285260252593, 0.0, 1.0"
14143,3446,"5.944273132682156, 5.532285260252593, 0.0, 1.0"
9928,3446,"5.944273132682156, 5.532285260252593, 0.0, 1.0"
5901,3447,"5.050179818742606, 4.8194586651484315, 4.3, 1.006175534901129"
14144,3447,"5.050179818742606, 4.8194586651484315, 4.3, 1.006175534901129"
18569,3447,"5.050179818742606, 4.8194586651484315, 4.3, 1.006175534901129"
9929,3447,"5.050179818742606, 4.8194586651484315, 4.3, 1.006175534901129"
14145,3449,"5.719886961942336, 4.1257660443832265, 4.0, 1.001122824527478"
2288,3449,"5.719886961942336, 4.1257660443832265, 4.0, 1.001122824527478"
9930,3449,"5.719886961942336, 4.1257660443832265, 4.0, 1.001122824527478"
18570,3449,"5.719886961942336, 4.1257660443832265, 4.0, 1.001122824527478"
5902,3449,"5.719886961942336, 4.1257660443832265, 4.0, 1.001122824527478"
2290,3450,"5.094192541917664, 6.443106751982441, 4.5, 1.0527727527914665"
2291,3450,"4.9096104726435215, 7.118802661080053, 4.0, 1.001122824527478"
9933,3450,"4.886999920080484, 6.483892866749557, 2.5, 1.001122824527478"
9932,3450,"6.712047951664545, 6.676347797980952, 4.7, 1.00561412263739"
9931,3450,"5.094192541917664, 6.443106751982441, 4.5, 1.0527727527914665"
2289,3450,"5.940665249428491, 4.495450813048592, 4.3, 1.0415445075166865"
14147,3450,"6.080944583859491, 5.2246454877270025, 4.5, 1.001122824527478"
14146,3450,"5.094192541917664, 6.443106751982441, 4.5, 1.0527727527914665"
18571,3450,"5.094192541917664, 6.443106751982441, 4.5, 1.0527727527914665"
18572,3453,"8.068430222335849, 3.2511489132778024, 3.9, 1.005052710373651"
14148,3453,"8.068430222335849, 3.2511489132778024, 3.9, 1.005052710373651"
5903,3453,"8.068430222335849, 3.2511489132778024, 3.9, 1.005052710373651"
9934,3454,"6.016265076802483, 6.4772107331648385, 4.4, 1.1437215395171854"
2292,3454,"6.016265076802483, 6.4772107331648385, 4.4, 1.1437215395171854"
9935,3454,"5.601933922606065, 6.171601845237774, 4.5, 1.003368473582434"
5904,3454,"6.016265076802483, 6.4772107331648385, 4.4, 1.1437215395171854"
18575,3455,"5.445969790451102, 5.641591655386037, 4.4, 1.0858960763520678"
18574,3455,"6.7239223183032095, 2.183215114883069, 0.0, 1.0"
18573,3455,"3.705635087831297, 5.909084665703631, 4.7, 1.00561412263739"
14152,3455,"4.688172753863967, 3.1494501595245765, 0.0, 1.0"
9936,3455,"5.657632274667037, 4.683381221185073, 4.6, 1.0101054207473021"
9937,3455,"5.445969790451102, 5.641591655386037, 4.4, 1.0858960763520678"
9938,3455,"4.699333599731347, 3.1298174574860695, 0.0, 1.0"
14155,3455,"7.059811070440901, 6.302184291058438, 0.0, 1.0"
14149,3455,"4.715288844844281, 3.1852113883242055, 0.0, 1.0"
14150,3455,"3.757242203858368, 5.8883482220355745, 5.0, 1.001122824527478"
14151,3455,"5.445969790451102, 5.641591655386037, 4.4, 1.0858960763520678"
14154,3455,"6.970634784137474, 2.1517576608525815, 4.6, 1.005052710373651"
14173,3455,"6.212644406438358, 4.536441324413545, 4.8, 1.002807061318695"
14156,3455,"6.966468743506596, 2.161349584407162, 4.4, 1.0690537084398977"
14157,3455,"6.541171235394643, 2.2280278426319455, 0.0, 1.0"
14158,3455,"6.52097859757356, 2.1598468606180177, 0.0, 1.0"
14159,3455,"6.434361779326423, 2.2738960744134147, 5.0, 1.001122824527478"
14160,3455,"7.225606828316984, 5.082737017613681, 0.0, 1.0"
14161,3455,"5.2444093793456545, 7.262385548124712, 5.0, 1.000561412263739"
14162,3455,"4.432398574237027, 6.297443925155676, 4.5, 1.001122824527478"
14164,3455,"5.657632274667037, 4.683381221185073, 4.6, 1.0101054207473021"
14163,3455,"4.543650272525156, 6.273592477333068, 4.4, 1.005052710373651"
14166,3455,"7.07049661940755, 5.884655184301664, 0.0, 1.0"
14167,3455,"4.901968895353434, 6.581467714739574, 0.0, 1.0"
14168,3455,"6.307649697105262, 3.8818816587299807, 0.0, 1.0"
14169,3455,"6.127771110720346, 4.5988787620215135, 4.3, 1.001684236791217"
14170,3455,"5.403090644630197, 7.330645836018903, 3.0, 1.000561412263739"
14171,3455,"5.872109713408918, 5.94536342668971, 5.0, 1.000561412263739"
14172,3455,"5.814688553937515, 5.9766377413684495, 4.9, 1.0202108414946043"
14165,3455,"1.4855106053097415, 7.259922160324777, 0.0, 1.0"
14153,3455,"5.877840896376256, 4.744968368945138, 3.0, 1.001122824527478"
14174,3456,"5.937829579783454, 5.535558876167443, 4.5, 1.0331233235606014"
18576,3456,"5.937829579783454, 5.535558876167443, 4.5, 1.0331233235606014"
9939,3456,"5.937829579783454, 5.535558876167443, 4.5, 1.0331233235606014"
18577,3458,"3.894295733900151, 5.855146856230249, 4.2, 1.0123510698022582"
14175,3458,"3.894295733900151, 5.855146856230249, 4.2, 1.0123510698022582"
9940,3458,"3.894295733900151, 5.855146856230249, 4.2, 1.0123510698022582"
5905,3458,"3.894295733900151, 5.855146856230249, 4.2, 1.0123510698022582"
2295,3459,"5.832578361012054, 6.475161861665811, 3.3, 1.001684236791217"
18578,3459,"6.1979907613124965, 4.181677507407812, 0.0, 1.0"
18579,3459,"5.832578361012054, 6.475161861665811, 3.3, 1.001684236791217"
2298,3459,"4.44116106964168, 7.250921351731904, 4.6, 1.0044912981099121"
14178,3459,"6.355048191423123, 6.2357782891022, 4.0, 1.002245649054956"
14177,3459,"5.832578361012054, 6.475161861665811, 3.3, 1.001684236791217"
14176,3459,"4.49840615060009, 7.056397926927957, 0.0, 1.0"
5906,3459,"5.832578361012054, 6.475161861665811, 3.3, 1.001684236791217"
5907,3459,"6.517850614580425, 5.0391850080818585, 4.2, 1.0202108414946043"
2294,3459,"7.018433770758975, 5.796664901588201, 3.8, 1.002245649054956"
9943,3459,"5.832578361012054, 6.475161861665811, 3.3, 1.001684236791217"
9942,3459,"4.426570720713585, 6.061759931017377, 0.0, 1.0"
9941,3459,"5.327085721592482, 5.871804361387376, 0.0, 1.0"
14179,3459,"6.216299474129983, 4.560177492555113, 4.5, 1.001122824527478"
14180,3459,"5.838017230631408, 6.200740624259879, 3.5, 1.001122824527478"
2296,3459,"4.885382989946038, 3.2680893033264056, 4.5, 1.0072983594286071"
2297,3459,"4.232009718203926, 6.63768659024754, 4.2, 1.103861268791716"
2293,3459,"7.149720441794614, 5.0530283808764125, 3.8, 1.01122824527478"
9944,3460,"5.216529130636275, 6.392077097306583, 4.3, 1.001684236791217"
14181,3460,"5.817570257180705, 5.228476697561291, 5.0, 1.001122824527478"
9946,3460,"2.5860899253552248, 6.801413170825981, 5.0, 1.000561412263739"
